year,month,rank,artist,song,romance_score,political_score,sad_score
1964,4,25,gerryandthepacemakers,imtheone,2,14,2
1964,4,32,beatles,iwanttoholdyourhand,0,9,2
1964,4,34,rickynelson,foryou,2,9,0
1964,4,44,daveclarkfive,gladallover,0,11,0
1964,4,45,genepitney,twentyfourhoursfromtulsa,7,23,3
1964,4,48,beatles,shelovesyou,0,12,2
1964,5,2,searchers,dontthrowyourloveaway,2,17,0
1964,5,4,beatles,cantbuymelove,0,7,0
1964,5,6,jimreeves,iloveyoubecause,0,22,0
1964,5,7,gerryandthepacemakers,dontletthesuncatchyoucrying,0,8,0
1964,5,13,rollingstones,notfadeaway,0,6,0
1964,5,15,dionnewarwick,walkonby,0,13,3
1964,5,18,hollies,justonelook,3,9,0
1964,5,21,animals,babyletmetakeyouhome,0,18,0
1964,5,22,genepitney,thatgirlbelongstoyesterday,2,11,3
1964,5,27,brendalee,think,4,16,0
1964,5,29,elvispresley,vivalasvegas,0,46,0
1964,5,30,cliffrichard,constantly,2,23,0
1964,5,31,royorbison,itsover,0,16,5
1964,5,33,daveclarkfive,bitsandpieces,2,11,5
1964,6,4,royorbison,itsover,0,16,5
1964,6,5,cliffrichard,constantly,2,23,0
1964,6,8,searchers,dontthrowyourloveaway,2,17,0
1964,6,10,chuckberry,noparticularplacetogo,3,11,2
1964,6,11,dionnewarwick,walkonby,0,13,3
1964,6,12,jimreeves,iloveyoubecause,0,22,0
1964,6,15,gerryandthepacemakers,dontletthesuncatchyoucrying,0,8,0
1964,6,18,hollies,hereigoagain,2,9,3
1964,6,22,beatles,cantbuymelove,0,7,0
1964,6,29,animals,babyletmetakeyouhome,0,18,0
1964,6,32,daveclarkfive,cantyouseethatshesmine,2,17,2
1964,6,39,brendalee,think,4,16,0
1964,6,41,rollingstones,notfadeaway,0,6,0
1964,6,48,elvispresley,vivalasvegas,0,46,0
1964,7,1,royorbison,itsover,0,16,5
1964,7,7,hollies,hereigoagain,2,9,3
1964,7,10,daveclarkfive,cantyouseethatshesmine,2,17,2
1964,7,11,chuckberry,noparticularplacetogo,3,11,2
1964,7,14,jimreeves,iloveyoubecause,0,22,0
1964,7,16,cliffrichard,constantly,2,23,0
1964,7,19,dionnewarwick,walkonby,0,13,3
1964,7,20,littlerichard,bamalamabamaloo,2,9,0
1964,7,24,jimreeves,iwontforgetyou,3,9,2
1964,7,30,beatles,aintshesweet,0,10,0
1964,7,31,animals,houseoftherisingsun,0,43,0
1964,7,33,elvispresley,kissincousins,2,16,0
1964,7,40,searchers,dontthrowyourloveaway,2,17,0
1964,7,44,beatles,cantbuymelove,0,7,0
1964,7,48,gerryandthepacemakers,dontletthesuncatchyoucrying,0,8,0
1964,8,1,beatles,aharddaysnight,0,14,2
1964,8,2,rollingstones,itsallovernow,2,7,2
1964,8,3,dustyspringfield,ijustdontknowwhattodowithmyself,0,18,0
1964,8,7,animals,houseoftherisingsun,0,43,0
1964,8,8,cliffrichard,onthebeach,2,11,0
1964,8,9,jimreeves,iwontforgetyou,3,9,2
1964,8,11,beachboys,igetaround,0,23,3
1964,8,12,searchers,somedayweregonnaloveagain,0,12,2
1964,8,14,royorbison,itsover,0,16,5
1964,8,15,elvispresley,kissincousins,2,16,0
1964,8,23,jimreeves,iloveyoubecause,0,22,0
1964,8,27,everlybrothers,theferriswheel,2,17,0
1964,8,31,daveclarkfive,cantyouseethatshesmine,2,17,2
1964,8,44,delshannon,handyman,0,12,0
1964,8,47,hollies,hereigoagain,2,9,3
1964,9,3,jimreeves,iwontforgetyou,3,9,2
1964,9,4,kinks,youreallygotme,0,6,0
1964,9,5,beatles,aharddaysnight,0,14,2
1964,9,7,beachboys,igetaround,0,23,3
1964,9,9,rollingstones,itsallovernow,2,7,2
1964,9,13,dustyspringfield,ijustdontknowwhattodowithmyself,0,18,0
1964,9,14,jimreeves,iloveyoubecause,0,22,0
1964,9,15,cliffrichard,onthebeach,2,11,0
1964,9,20,elvispresley,suchanight,2,9,0
1964,9,21,zombies,shesnotthere,0,19,4
1964,9,25,hermanshermits,imintosomethinggood,0,13,2
1964,9,26,everlybrothers,theferriswheel,2,17,0
1964,9,28,searchers,somedayweregonnaloveagain,0,12,2
1964,9,29,fourseasons,ragdoll,0,19,0
1964,9,30,animals,houseoftherisingsun,0,43,0
1964,9,31,chuckberry,younevercantell,0,38,2
1964,9,32,daveclarkfive,thinkingofyoubaby,0,11,2
1964,9,38,royorbison,itsover,0,16,5
1964,9,40,deanmartin,everybodylovessomebody,3,12,3
1964,9,41,elvispresley,kissincousins,2,16,0
1964,10,1,hermanshermits,imintosomethinggood,0,13,2
1964,10,2,fourseasons,ragdoll,0,19,0
1964,10,3,supremes,wheredidourlovego,2,10,2
1964,10,6,jimreeves,iwontforgetyou,3,9,2
1964,10,10,kinks,youreallygotme,0,6,0
1964,10,12,deanmartin,everybodylovessomebody,3,12,3
1964,10,14,zombies,shesnotthere,0,19,4
1964,10,15,animals,imcrying,0,9,2
1964,10,16,searchers,whenyouwalkintheroom,2,16,0
1964,10,17,jimreeves,iloveyoubecause,0,22,0
1964,10,18,brendalee,isittrue,0,16,3
1964,10,20,hollies,werethrough,0,17,2
1964,10,21,elvispresley,suchanight,2,9,0
1964,10,24,beatles,aharddaysnight,0,14,2
1964,10,29,chuckberry,younevercantell,0,38,2
1964,10,32,rollingstones,itsallovernow,2,7,2
1964,10,34,beachboys,igetaround,0,23,3
1964,10,38,raycharles,noonetocryto,0,7,2
1964,11,4,searchers,whenyouwalkintheroom,2,16,0
1964,11,5,supremes,wheredidourlovego,2,10,2
1964,11,7,hollies,werethrough,0,17,2
1964,11,10,hermanshermits,imintosomethinggood,0,13,2
1964,11,13,supremes,babylove,5,32,6
1964,11,14,animals,imcrying,0,9,2
1964,11,16,fourseasons,ragdoll,0,19,0
1964,11,17,jimreeves,iwontforgetyou,3,9,2
1964,11,19,deanmartin,everybodylovessomebody,3,12,3
1964,11,21,shirleybassey,goldfinger,2,32,2
1964,11,24,dionnewarwick,reachoutforme,0,23,0
1964,11,27,daveclarkfive,anywayyouwantit,0,2,0
1964,11,30,dustyspringfield,losingyou,3,16,2
1964,11,32,elvispresley,aintthatlovingyoubaby,2,15,2
1964,11,37,jimreeves,iloveyoubecause,0,22,0
1964,11,40,brendalee,isittrue,0,16,3
1964,11,42,kinks,alldayandallofthenight,2,5,0
1964,11,45,beachboys,whenigrowuptobeaman,3,25,2
1964,11,47,kinks,youreallygotme,0,6,0
1964,11,48,genepitney,ithurtstobeinlove,2,10,0
1964,11,49,ronettes,doiloveyou,5,27,2
1964,12,1,supremes,babylove,5,32,6
1964,12,2,kinks,alldayandallofthenight,2,5,0
1964,12,3,rollingstones,littleredrooster,0,16,0
1964,12,6,genepitney,imgonnabestrong,4,11,4
1964,12,7,jimreeves,theresaheartachefollowingme,0,19,2
1964,12,9,petulaclark,downtown,0,22,0
1964,12,10,dustyspringfield,losingyou,3,16,2
1964,12,19,royorbison,prettypaper,3,12,0
1964,12,22,elvispresley,aintthatlovingyoubaby,2,15,2
1964,12,24,searchers,whenyouwalkintheroom,2,16,0
1964,12,25,hermanshermits,showmegirl,2,16,0
1964,12,27,supremes,wheredidourlovego,2,10,2
1964,12,29,shirleybassey,goldfinger,2,32,2
1964,12,33,beachboys,whenigrowuptobeaman,3,25,2
1964,12,38,jimreeves,iwontforgetyou,3,9,2
1964,12,43,hollies,werethrough,0,17,2
1964,12,44,yardbirds,goodmorninglittleschoolgirl,0,12,0
1964,12,47,hermanshermits,imintosomethinggood,0,13,2
1964,12,48,deanmartin,thedoorisstillopentomyheart,0,8,2
1965,1,1,beatles,ifeelfine,0,4,0
1965,1,2,petulaclark,downtown,0,22,0
1965,1,4,genepitney,imgonnabestrong,4,11,4
1965,1,13,royorbison,prettypaper,3,12,0
1965,1,14,rollingstones,littleredrooster,0,16,0
1965,1,15,elvispresley,bluechristmas,0,15,0
1965,1,16,searchers,whathavetheydonetotherain,0,18,0
1965,1,18,supremes,babylove,5,32,6
1965,1,19,moodyblues,gonow,3,9,3
1965,1,21,jimreeves,theresaheartachefollowingme,0,19,2
1965,1,22,gerryandthepacemakers,ferrycrossthemersey,0,27,0
1965,1,25,brendalee,christmaswillbejustanotherlonelyday,0,18,0
1965,1,26,kinks,alldayandallofthenight,2,5,0
1965,1,29,dustyspringfield,losingyou,3,16,2
1965,1,32,hermanshermits,showmegirl,2,16,0
1965,2,1,moodyblues,gonow,3,9,3
1965,2,3,righteousbrothers,youvelostthatlovinfeelin,2,10,2
1965,2,6,kinks,tiredofwaitingforyou,0,9,0
1965,2,9,gerryandthepacemakers,ferrycrossthemersey,0,27,0
1965,2,13,beatles,ifeelfine,0,4,0
1965,2,16,petulaclark,downtown,0,22,0
1965,2,19,seekers,illneverfindanotheryou,4,19,2
1965,2,23,genepitney,imgonnabestrong,4,11,4
1965,2,25,searchers,whathavetheydonetotherain,0,18,0
1965,2,26,chuckberry,promisedland,2,55,3
1965,2,31,beachboys,dancedancedance,2,8,0
1965,2,32,supremes,comeseeaboutme,2,17,2
1965,2,35,rollingstones,littleredrooster,0,16,0
1965,2,36,hollies,yesiwill,0,9,2
1965,2,38,daveclarkfive,everybodyknows,0,15,3
1965,2,40,jimreeves,theresaheartachefollowingme,0,19,2
1965,2,42,raycharles,makinwhoopee,3,26,0
1965,2,45,kinks,alldayandallofthenight,2,5,0
1965,2,47,royorbison,prettypaper,3,12,0
1965,2,50,supremes,babylove,5,32,6
1965,3,1,seekers,illneverfindanotheryou,4,19,2
1965,3,3,animals,dontletmebemisunderstood,2,26,0
1965,3,4,righteousbrothers,youvelostthatlovinfeelin,2,10,2
1965,3,5,kinks,tiredofwaitingforyou,0,9,0
1965,3,10,tomjones,itsnotunusual,0,15,2
1965,3,11,genepitney,imustbeseeingthings,3,30,0
1965,3,12,hollies,yesiwill,0,9,2
1965,3,13,hermanshermits,silhouettes,3,17,3
1965,3,14,royorbison,goodnight,4,13,5
1965,3,18,moodyblues,gonow,3,9,3
1965,3,25,gerryandthepacemakers,ferrycrossthemersey,0,27,0
1965,3,39,beachboys,dancedancedance,2,8,0
1965,3,40,who,icantexplain,2,5,2
1965,3,41,dobiegray,theincrowd,2,21,0
1965,3,43,spencerdavisgroup,everylittlebithurts,2,15,2
1965,3,44,zombies,tellherno,3,8,2
1965,3,45,dustyspringfield,yourhurtinkindoflove,0,10,2
1965,3,47,supremes,comeseeaboutme,2,17,2
1965,3,50,beatles,ifeelfine,0,4,0
1965,4,1,rollingstones,thelasttime,0,11,2
1965,4,3,tomjones,itsnotunusual,0,15,2
1965,4,4,searchers,goodbyemylove,0,10,0
1965,4,5,yardbirds,foryourlove,0,6,0
1965,4,6,cliffrichard,theminuteyouregone,0,15,0
1965,4,7,donovan,catchthewind,3,31,2
1965,4,9,hermanshermits,silhouettes,3,17,3
1965,4,10,seekers,illneverfindanotheryou,4,19,2
1965,4,12,who,icantexplain,2,5,2
1965,4,13,genepitney,imustbeseeingthings,3,30,0
1965,4,15,bobdylan,thetimestheyareachangin,0,46,3
1965,4,17,hollies,yesiwill,0,9,2
1965,4,18,petulaclark,iknowaplace,0,18,0
1965,4,19,gerryandthepacemakers,illbethere,0,8,0
1965,4,22,elvispresley,dotheclam,0,8,0
1965,4,23,supremes,stopinthenameoflove,4,24,2
1965,4,27,daveclarkfive,reelinandrockin,0,22,3
1965,4,30,animals,dontletmebemisunderstood,2,26,0
1965,4,31,royorbison,goodnight,4,13,5
1965,4,35,rogermiller,kingoftheroad,0,44,3
1965,4,38,moodyblues,idontwanttogoonwithoutyou,0,10,2
1965,4,39,dobiegray,theincrowd,2,21,0
1965,4,48,dionnewarwick,youcanhavehim,2,16,2
1965,4,49,temptations,itsgrowing,4,25,2
1965,5,1,beatles,tickettoride,0,9,3
1965,5,2,cliffrichard,theminuteyouregone,0,15,0
1965,5,4,rogermiller,kingoftheroad,0,44,3
1965,5,7,animals,bringitonhometome,0,19,0
1965,5,9,donovan,catchthewind,3,31,2
1965,5,10,supremes,stopinthenameoflove,4,24,2
1965,5,11,yardbirds,foryourlove,0,6,0
1965,5,12,rollingstones,thelasttime,0,11,2
1965,5,13,bobdylan,thetimestheyareachangin,0,46,3
1965,5,15,seekers,aworldofourown,2,19,0
1965,5,18,who,icantexplain,2,5,2
1965,5,19,seekers,illneverfindanotheryou,4,19,2
1965,5,21,gerryandthepacemakers,illbethere,0,8,0
1965,5,22,tomjones,itsnotunusual,0,15,2
1965,5,29,hermanshermits,silhouettes,3,17,3
1965,5,30,jimreeves,notuntilthenexttime,0,14,0
1965,5,32,searchers,goodbyemylove,0,10,0
1965,5,35,bobdylan,subterraneanhomesickblues,3,133,0
1965,5,38,petulaclark,iknowaplace,0,18,0
1965,5,46,dionnewarwick,youcanhavehim,2,16,2
1965,5,47,daveclarkfive,reelinandrockin,0,22,3
1965,5,48,moodyblues,idontwanttogoonwithoutyou,0,10,2
1965,5,50,elvispresley,dotheclam,0,8,0
1965,6,4,seekers,aworldofourown,2,19,0
1965,6,5,rogermiller,kingoftheroad,0,44,3
1965,6,7,beatles,tickettoride,0,9,3
1965,6,9,bobdylan,subterraneanhomesickblues,3,133,0
1965,6,14,jimreeves,notuntilthenexttime,0,14,0
1965,6,16,animals,bringitonhometome,0,19,0
1965,6,19,everlybrothers,thepriceoflove,2,8,0
1965,6,21,cliffrichard,theminuteyouregone,0,15,0
1965,6,24,elvispresley,cryinginthechapel,3,32,0
1965,6,28,seekers,illneverfindanotheryou,4,19,2
1965,6,29,joanbaez,weshallovercome,0,11,0
1965,6,30,donovan,catchthewind,3,31,2
1965,6,33,daveclarkfive,comehome,0,11,0
1965,6,34,supremes,stopinthenameoflove,4,24,2
1965,6,35,who,anywayanyhowanywhere,2,9,0
1965,6,36,bobdylan,thetimestheyareachangin,0,46,3
1965,6,37,kinks,setmefree,0,4,0
1965,6,40,tonybennett,ifiruledtheworld,0,18,2
1965,6,42,yardbirds,foryourlove,0,6,0
1965,6,43,shirleybassey,noregrets,3,18,3
1965,6,44,hollies,imalive,2,18,2
1965,6,47,everlybrothers,thatllbetheday,0,16,4
1965,6,48,rollingstones,thelasttime,0,11,2
1965,6,49,tomjones,onceuponatime,0,16,0
1965,6,50,jimreeves,howlonghasitbeen,0,19,2
1965,7,1,elvispresley,cryinginthechapel,3,32,0
1965,7,2,hollies,imalive,2,18,2
1965,7,3,everlybrothers,thepriceoflove,2,8,0
1965,7,4,donovan,colours,0,29,2
1965,7,5,genepitney,lookingthroughtheeyesoflove,0,36,0
1965,7,9,kinks,setmefree,0,4,0
1965,7,10,who,anywayanyhowanywhere,2,9,0
1965,7,11,yardbirds,heartfullofsoul,0,9,0
1965,7,12,cliffrichard,onmyword,0,20,0
1965,7,13,lulu,leavealittlelove,5,8,0
1965,7,14,seekers,aworldofourown,2,19,0
1965,7,19,byrds,mrtambourineman,2,14,0
1965,7,20,daveclarkfive,comehome,0,11,0
1965,7,22,bobdylan,maggiesfarm,0,72,2
1965,7,24,moodyblues,fromthebottomofmyheart,2,11,2
1965,7,33,beachboys,helpmerhonda,2,19,0
1965,7,35,johnnycash,itaintmebabe,2,12,0
1965,7,38,joanbaez,weshallovercome,0,11,0
1965,7,43,supremes,backinmyarmsagain,2,21,2
1965,7,44,spencerdavisgroup,stronglove,0,13,0
1965,7,48,jimreeves,notuntilthenexttime,0,14,0
1965,7,50,beatles,tickettoride,0,9,3
1965,8,1,byrds,mrtambourineman,2,14,0
1965,8,2,yardbirds,heartfullofsoul,0,9,0
1965,8,5,beatles,help,0,16,0
1965,8,6,animals,wegottagetoutofthisplace,2,23,2
1965,8,7,hollies,imalive,2,18,2
1965,8,10,joanbaez,therebutforfortune,0,98,0
1965,8,11,daveclarkfive,catchusifyoucan,0,6,0
1965,8,13,genepitney,lookingthroughtheeyesoflove,0,36,0
1965,8,14,elvispresley,cryinginthechapel,3,32,0
1965,8,15,lulu,leavealittlelove,5,8,0
1965,8,16,searchers,hesgotnolove,2,18,0
1965,8,17,tomjones,withthesehands,6,24,0
1965,8,20,everlybrothers,thepriceoflove,2,8,0
1965,8,22,jimreeves,thisworldisnotmyhome,0,31,2
1965,8,23,cliffrichard,onmyword,0,20,0
1965,8,26,donovan,colours,0,29,2
1965,8,27,who,anywayanyhowanywhere,2,9,0
1965,8,30,royorbison,sayyouremygirl,2,19,3
1965,8,34,seekers,aworldofourown,2,19,0
1965,8,36,brendalee,toomanyrivers,2,34,2
1965,8,38,beachboys,helpmerhonda,2,19,0
1965,8,42,moodyblues,fromthebottomofmyheart,2,11,2
1965,8,45,bobdylan,maggiesfarm,0,72,2
1965,8,46,kinks,setmefree,0,4,0
1965,9,2,beatles,help,0,16,0
1965,9,5,byrds,allireallywanttodo,0,9,0
1965,9,6,animals,wegottagetoutofthisplace,2,23,2
1965,9,9,daveclarkfive,catchusifyoucan,0,6,0
1965,9,14,byrds,mrtambourineman,2,14,0
1965,9,15,rollingstones,icantgetnosatisfaction,0,39,0
1965,9,16,tomjones,whatsnewpussycat,2,8,0
1965,9,17,joanbaez,therebutforfortune,0,98,0
1965,9,19,bobdylan,likearollingstone,2,39,2
1965,9,21,tomjones,withthesehands,6,24,0
1965,9,22,cher,allireallywanttodo,0,10,0
1965,9,23,brendalee,toomanyrivers,2,34,2
1965,9,25,righteousbrothers,unchainedmelody,7,9,2
1965,9,26,searchers,hesgotnolove,2,18,0
1965,9,27,cliffrichard,thetimeinbetween,0,8,0
1965,9,29,yardbirds,heartfullofsoul,0,9,0
1965,9,33,royorbison,sayyouremygirl,2,19,3
1965,9,34,jimreeves,thisworldisnotmyhome,0,31,2
1965,9,36,hollies,imalive,2,18,2
1965,9,37,elvispresley,cryinginthechapel,3,32,0
1965,9,45,lulu,leavealittlelove,5,8,0
1965,9,47,everlybrothers,illnevergetoveryou,2,23,4
1965,9,50,genepitney,lookingthroughtheeyesoflove,0,36,0
1965,10,3,rollingstones,icantgetnosatisfaction,0,39,0
1965,10,4,hollies,lookthroughanywindow,0,27,2
1965,10,6,barrymcguire,eveofdestruction,0,106,2
1965,10,8,bobdylan,likearollingstone,2,39,2
1965,10,12,andywilliams,almostthere,9,20,0
1965,10,15,hermanshermits,justalittlebitbetter,2,11,0
1965,10,18,beatles,help,0,16,0
1965,10,20,cher,allireallywanttodo,0,10,0
1965,10,21,righteousbrothers,unchainedmelody,7,9,2
1965,10,24,tomjones,whatsnewpussycat,2,8,0
1965,10,25,lulu,trytounderstand,3,24,0
1965,10,28,beachboys,californiagirls,4,38,0
1965,10,29,joanbaez,itsallovernowbabyblue,3,42,2
1965,10,30,byrds,allireallywanttodo,0,9,0
1965,10,31,wilsonpickett,inthemidnighthour,3,12,3
1965,10,34,fourtops,itsthesameoldsong,6,24,2
1965,10,35,royorbison,rideaway,2,14,3
1965,10,36,jamesbrown,papasgotabrandnewbag,4,10,0
1965,10,40,cliffrichard,thetimeinbetween,0,8,0
1965,10,43,brendalee,toomanyrivers,2,34,2
1965,10,49,animals,wegottagetoutofthisplace,2,23,2
1965,11,2,andywilliams,almostthere,9,20,0
1965,11,3,barrymcguire,eveofdestruction,0,106,2
1965,11,13,wilsonpickett,inthemidnighthour,3,12,3
1965,11,17,rollingstones,getoffofmycloud,0,50,2
1965,11,19,hollies,lookthroughanywindow,0,27,2
1965,11,20,rollingstones,icantgetnosatisfaction,0,39,0
1965,11,22,everlybrothers,loveisstrange,2,14,2
1965,11,25,jamesbrown,papasgotabrandnewbag,4,10,0
1965,11,28,bobdylan,likearollingstone,2,39,2
1965,11,33,hermanshermits,justalittlebitbetter,2,11,0
1965,11,38,searchers,whenigethome,0,15,0
1965,11,39,bobdylan,positively4thstreet,0,29,0
1965,11,40,beatles,help,0,16,0
1965,11,42,seekers,thecarnivalisover,2,18,3
1965,11,47,petulaclark,roundeverycorner,0,18,0
1965,11,49,righteousbrothers,unchainedmelody,7,9,2
1965,12,1,seekers,thecarnivalisover,2,18,3
1965,12,2,who,mygeneration,0,11,2
1965,12,3,rollingstones,getoffofmycloud,0,50,2
1965,12,8,cliffrichard,windmeupletmego,2,31,2
1965,12,10,bobdylan,positively4thstreet,0,29,0
1965,12,12,genepitney,princessinrags,2,58,3
1965,12,15,everlybrothers,loveisstrange,2,14,2
1965,12,16,andywilliams,almostthere,9,20,0
1965,12,18,elvispresley,tellmewhy,5,12,0
1965,12,21,jimreeves,isitreallyover,0,19,0
1965,12,23,petulaclark,youretheone,5,13,2
1965,12,27,barrymcguire,eveofdestruction,0,106,2
1965,12,31,donovan,turquoise,5,18,2
1965,12,32,wilsonpickett,inthemidnighthour,3,12,3
1965,12,35,fourseasons,letshangon,3,18,5
1965,12,38,gerryandthepacemakers,walkhandinhand,0,25,0
1965,12,44,moodyblues,everyday,2,6,0
1965,12,45,daveclarkfive,overandover,0,12,0
1965,12,49,otisredding,mygirl,0,17,2
1965,12,50,wilsonpickett,dontfightit,0,13,2
1966,1,2,cliffrichard,windmeupletmego,2,31,2
1966,1,4,seekers,thecarnivalisover,2,18,3
1966,1,7,who,mygeneration,0,11,2
1966,1,10,fourseasons,letshangon,3,18,5
1966,1,14,kinks,tilltheendoftheday,0,24,0
1966,1,16,genepitney,princessinrags,2,58,3
1966,1,17,bobdylan,positively4thstreet,0,29,0
1966,1,21,jimreeves,isitreallyover,0,19,0
1966,1,22,otisredding,mygirl,0,17,2
1966,1,23,rollingstones,getoffofmycloud,0,50,2
1966,1,26,hollies,ifineededsomeone,0,11,0
1966,1,29,elvispresley,tellmewhy,5,12,0
1966,1,31,searchers,takemeforwhatimworth,0,25,0
1966,1,33,hermanshermits,amusttoavoid,2,13,3
1966,1,35,wilsonpickett,dontfightit,0,13,2
1966,1,38,petulaclark,youretheone,5,13,2
1966,1,39,tonybennett,theverythoughtofyou,0,19,0
1966,1,40,andywilliams,almostthere,9,20,0
1966,1,42,gerryandthepacemakers,walkhandinhand,0,25,0
1966,1,46,supremes,ihearasymphony,5,20,3
1966,1,47,joanbaez,farewellangelina,4,91,0
1966,2,5,fourseasons,letshangon,3,18,5
1966,2,6,hermanshermits,amusttoavoid,2,13,3
1966,2,8,kinks,tilltheendoftheday,0,24,0
1966,2,11,otisredding,mygirl,0,17,2
1966,2,13,rogermiller,englandswings,4,38,2
1966,2,14,seekers,thecarnivalisover,2,18,3
1966,2,16,cliffrichard,windmeupletmego,2,31,2
1966,2,23,tonybennett,theverythoughtofyou,0,19,0
1966,2,27,searchers,takemeforwhatimworth,0,25,0
1966,2,32,hollies,ifineededsomeone,0,11,0
1966,2,34,barbrastreisand,secondhandrose,0,19,0
1966,2,37,royorbison,breakinupisbreakinmyheart,3,17,7
1966,2,38,nancysinatra,thesebootsaremadeforwalkin,2,16,0
1966,2,41,who,mygeneration,0,11,2
1966,2,43,tomjones,thunderball,0,31,0
1966,2,44,dustyspringfield,littlebylittle,0,12,0
1966,3,1,nancysinatra,thesebootsaremadeforwalkin,2,16,0
1966,3,5,petulaclark,mylove,3,22,0
1966,3,8,beachboys,barbaraann,0,24,0
1966,3,13,animals,insidelookingout,3,58,2
1966,3,14,barbrastreisand,secondhandrose,0,19,0
1966,3,17,dustyspringfield,littlebylittle,0,12,0
1966,3,18,steviewonder,uptighteverythingsalright,2,49,3
1966,3,23,otisredding,mygirl,0,17,2
1966,3,26,hermanshermits,amusttoavoid,2,13,3
1966,3,28,royorbison,breakinupisbreakinmyheart,3,17,7
1966,3,33,elvispresley,blueriver,0,16,2
1966,3,37,fourseasons,letshangon,3,18,5
1966,3,43,hollies,icantletgo,2,10,4
1966,3,45,andywilliams,mayeachday,2,14,0
1966,4,2,hollies,icantletgo,2,10,4
1966,4,3,yardbirds,shapesofthings,0,33,2
1966,4,4,kinks,dedicatedfolloweroffashion,0,18,2
1966,4,9,beachboys,barbaraann,0,24,0
1966,4,10,spencerdavisgroup,somebodyhelpme,0,8,3
1966,4,14,who,substitute,2,30,0
1966,4,17,nancysinatra,thesebootsaremadeforwalkin,2,16,0
1966,4,19,cliffrichard,blueturnstogrey,0,14,0
1966,4,21,seekers,somedayoneday,2,9,0
1966,4,23,andywilliams,mayeachday,2,14,0
1966,4,24,petulaclark,mylove,3,22,0
1966,4,27,barbrastreisand,secondhandrose,0,19,0
1966,4,30,animals,insidelookingout,3,58,2
1966,4,32,elvispresley,blueriver,0,16,2
1966,4,39,cher,bangbang,4,40,3
1966,4,40,who,alegalmatter,2,22,2
1966,4,41,dustyspringfield,youdonthavetosayyouloveme,2,18,0
1966,4,47,steviewonder,uptighteverythingsalright,2,49,3
1966,5,1,dustyspringfield,youdonthavetosayyouloveme,2,18,0
1966,5,3,spencerdavisgroup,somebodyhelpme,0,8,3
1966,5,4,cher,bangbang,4,40,3
1966,5,6,lovinspoonful,daydream,2,31,0
1966,5,11,who,substitute,2,30,0
1966,5,13,beachboys,sloopjohnb,0,28,0
1966,5,15,seekers,somedayoneday,2,9,0
1966,5,18,cliffrichard,blueturnstogrey,0,14,0
1966,5,20,kinks,dedicatedfolloweroffashion,0,18,2
1966,5,23,elvispresley,frankieandjohnny,0,34,2
1966,5,25,righteousbrothers,youremysoulandinspiration,0,23,0
1966,5,29,yardbirds,shapesofthings,0,33,2
1966,5,31,royorbison,twinkletoes,2,19,0
1966,5,35,bobdylan,oneofusmustknowsoonerorlater,0,43,5
1966,5,36,who,alegalmatter,2,22,2
1966,5,37,nancysinatra,howdoesthatgrabyoudarlin,0,13,2
1966,5,38,searchers,takeitorleaveit,0,13,0
1966,5,39,nancysinatra,thesebootsaremadeforwalkin,2,16,0
1966,5,41,otisredding,satisfaction,0,36,0
1966,5,42,hollies,icantletgo,2,10,4
1966,5,49,mamasandthepapas,californiadreamin,3,20,2
1966,6,2,troggs,wildthing,0,3,2
1966,6,3,franksinatra,strangersinthenight,5,29,2
1966,6,6,beachboys,sloopjohnb,0,28,0
1966,6,8,mamasandthepapas,mondaymonday,0,17,0
1966,6,11,lovinspoonful,daydream,2,31,0
1966,6,14,dustyspringfield,youdonthavetosayyouloveme,2,18,0
1966,6,15,percysledge,whenamanlovesawoman,2,16,2
1966,6,16,cher,bangbang,4,40,3
1966,6,19,righteousbrothers,youremysoulandinspiration,0,23,0
1966,6,22,nancysinatra,howdoesthatgrabyoudarlin,0,13,2
1966,6,23,mamasandthepapas,californiadreamin,3,20,2
1966,6,31,byrds,eightmileshigh,3,37,0
1966,6,33,elvispresley,frankieandjohnny,0,34,2
1966,6,34,spencerdavisgroup,somebodyhelpme,0,8,3
1966,6,35,seekers,somedayoneday,2,9,0
1966,6,42,searchers,takeitorleaveit,0,13,0
1966,6,43,who,substitute,2,30,0
1966,7,1,beatles,paperbackwriter,0,49,0
1966,7,2,franksinatra,strangersinthenight,5,29,2
1966,7,3,kinks,sunnyafternoon,0,19,2
1966,7,5,genepitney,nobodyneedsyourlove,0,13,2
1966,7,7,percysledge,whenamanlovesawoman,2,16,2
1966,7,8,mamasandthepapas,mondaymonday,0,17,0
1966,7,9,hollies,busstop,2,18,0
1966,7,11,animals,dontbringmedown,0,15,0
1966,7,13,yardbirds,overundersidewaysdown,3,38,0
1966,7,18,troggs,wildthing,0,3,2
1966,7,19,beachboys,sloopjohnb,0,28,0
1966,7,20,royorbison,lana,2,6,3
1966,7,21,jamesbrown,itsamansmansmansworld,0,15,2
1966,7,23,hermanshermits,thisdoorswingsbothways,0,25,2
