1991,03,100,SEA OF LOVE,PHIL PHILLIPS AND THE TWILIGHTS
1991,04,1,THE ONE AND ONLY,CHESNEY HAWKES
1991,04,2,SIT DOWN {1991},JAMES
1991,04,3,RHYTHM OF MY HEART,ROD STEWART
1991,04,4,JOYRIDE,ROXETTE
1991,04,5,SECRET LOVE,THE BEE GEES
1991,04,6,WHERE THE STREETS HAVE NO NAME/CAN'T TAKE MY EYES OFF YOU/HOW CAN YOU EXPECT TO BE TAKEN SERIOUSLY?,PET SHOP BOYS
1991,04,7,LET THERE BE LOVE,SIMPLE MINDS
1991,04,8,IT'S TOO LATE FT DINA CARROLL,QUARTZ FEATURING DINA CARROLL
1991,04,9,THE STONK,HALE AND PACE AND THE STONKERS
1991,04,10,SNAP MEGAMIX,SNAP
1991,04,11,THE WHOLE OF THE MOON {1991},THE WATERBOYS
1991,04,12,I'VE GOT NEWS FOR YOU,FEARGAL SHARKEY
1991,04,13,SHOULD I STAY OR SHOULD I GO,THE CLASH
1991,04,14,HUMAN NATURE,GARY CLAIL ON-U SOUND SYSTEM
1991,04,15,LOVE AND KISSES,DANNII MINOGUE
1991,04,16,THIS IS YOUR LIFE,BANDERAS
1991,04,17,WEAR YOUR LOVE LIKE HEAVEN,DEFINITION OF SOUND
1991,04,18,BECAUSE I LOVE YOU (THE POSTMAN SONG),STEVIE B
1991,04,19,ANTHEM {1991},N-JOI
1991,04,20,SHE'S A WOMAN FT SHABBA RANKS,SCRITTI POLITTI FEATURING SHABBA RANKS
1991,04,21,HERE WE GO FT FREEDOM WILLIAMS,C&C MUSIC FACTORY FEATURING FREEDOM WILLIAMS
1991,04,22,DEEP DEEP TROUBLE,SIMPSONS
1991,04,23,YOU GOT THE LOVE,THE SOURCE
1991,04,24,LOSING MY RELIGION,R.E.M.
1991,04,25,DO THE BARTMAN,SIMPSONS
1991,04,26,STRIKE IT UP,BLACK BOX
1991,04,27,MOVE YOUR BODY (ELEVATION),XPANSIONS
1991,04,28,OVER TO YOU JOHN (HERE WE GO AGAIN),JIVE BUNNY AND THE MASTERMIXERS
1991,04,29,HIGHWIRE,THE ROLLING STONES
1991,04,30,CARAVAN,INSPIRAL CARPETS
1991,04,31,UNFINISHED SYMPATHY,MASSIVE
1991,04,32,LOVE REARS ITS UGLY HEAD,LIVING COLOUR
1991,04,33,CAN YOU DIG IT?,MOCK TURTLES
1991,04,34,CRAZY FOR YOU {1991},MADONNA
1991,04,35,WORD OF MOUTH,MIKE AND THE MECHANICS
1991,04,36,RING MY BELL,MONIE LOVE VS ADEVA
1991,04,37,LOOSE FIT,HAPPY MONDAYS
1991,04,38,HYPERREAL,THE SHAMEN
1991,04,39,WHERE LOVE LIVES (COME ON IN),ALISON LIMERICK
1991,04,40,WHO? WHERE? WHY?,JESUS JONES
1991,04,41,BOW DOWN MISTER,JESUS LOVES YOU
1991,04,42,BY MY SIDE,INXS
1991,04,43,(I WANNA GIVE YOU) DEVOTION FT MC MIKEE FREEDOM,NOMAD FEATURING MC MIKEE FREEDOM
1991,04,44,ALWAYS ON THE RUN,LENNY KRAVITZ
1991,04,45,COWBOYS AND ANGELS,GEORGE MICHAEL
1991,04,46,I'M ALRIGHT,KATHERINE E
1991,04,47,I'M GOING SLIGHTLY MAD,QUEEN
1991,04,48,BEEN CAUGHT STEALING,JANE'S ADDICTION
1991,04,49,SENZA UNA DONNA (WITHOUT A WOMAN) FT PAUL YOUNG,ZUCCHERO FEATURING PAUL YOUNG
1991,04,50,I LOVE YOU,VANILLA ICE
1991,04,51,SAILING ON THE SEVEN SEAS,ORCHESTRAL MANOEUVRES IN THE DARK
1991,04,52,WICKEDEST SOUND FT TENOR FLY,REBEL MC FEATURING TENOR FLY
1991,04,53,PLAYING WITH KNIVES,BIZARRE INC
1991,04,54,SHE'S GOT ME GOING CRAZY,2 IN A ROOM
1991,04,55,SAY HELLO WAVE GOODBYE '91,SO
1991,04,56,HANGAR 18,MEGADETH
1991,04,57,HEAVEN,CHRIS REA
1991,04,58,MEA CULPA PART II,ENIGMA
1991,04,59,SONS OF THE STAGE,WORLD OF TWIST
1991,04,60,ALRIGHT,URBAN SOUL
1991,04,61,SAME SONG,DIGITAL UNDERGROUND
1991,04,62,TOO WICKED (EP),ASWAD
1991,04,63,OVER RISING,THE CHARLATANS
1991,04,64,MOVE RIGHT OUT,RICK ASTLEY
1991,04,65,PRODUCT OF THE WORKING CLASS,LITTLE ANGELS
1991,04,66,IT WON'T BE LONG,ALISON MOYET
1991,04,67,MORE...,HIGH
1991,04,68,ALL RIGHT NOW {1991},FREE
1991,04,69,TODAY FOREVER (EP),RIDE
1991,04,70,REMEMBER THE DAY,INNOCENCE
1991,04,71,WIPE THE NEEDLE/JUGGLING,RAGGA TWINS
1991,04,72,CHERRY PIE {1991},WARRANT
1991,04,73,SEAL OUR FATE,GLORIA ESTEFAN
1991,04,74,GOLDEN BROWN {1991},THE STRANGLERS
1991,04,75,GO FOR IT! (HEART AND FIRE),JOEY B ELLIS AND TYNETTA HARE
1991,04,76,BLACKWATER,RAIN TREE CROW
1991,04,77,RAPPPIN' IS FUNDAMENTAL,RAPPPIN' IS FUNDAMENTAL
1991,04,78,WHAT IS THIS THING CALLED LOVE,ALEXANDER O'NEAL
1991,04,79,HAPPY,NED'S ATOMIC DUSTBIN
1991,04,80,SHE'S GOT ALL THE WORLD,TOP
1991,04,81,BORN IN 58,BRUCE DICKINSON
1991,04,82,STONE COLD GENTLEMAN,RALPH TRESVANT
1991,04,83,BACK BY DOPE DEMAND,KING BEE
1991,04,84,PEARL,CHAPTERHOUSE
1991,04,85,SWEET,SHADES OF RHYTHM
